Date,Plant_ID,Plant_Location,Machine_ID,Machine_Type,Shift,Operator_ID,Downtime_Minutes,Failure_Type,Maintenance_Cost,Production_Loss_Units,Production_Loss_Value,Repair_Time_Minutes,Technician_ID,Status,Root_Cause
11/06/2023,PLT-003,Bangalore,MCH-003-009,Hydraulic Press,Night,OPR-1149,108,Sensor Failure,12528.53,566,112993.93,67,TECH-221,Resolved,Dirty sensor
11/06/2023,PLT-001,Pune,MCH-001-002,Hydraulic Press,Afternoon,OPR-1039,480,Power Failure,93307.22,2714,2098655.59,440,TECH-248,Pending,Tripped breaker
11/06/2023,PLT-002,Mumbai,MCH-002-002,Injection Moulding,Afternoon,OPR-1137,88,Mechanical Failure,8791.81,518,149919.29,62,TECH-224,Resolved,Gear misalignment
11/06/2023,PLT-001,Pune,MCH-001-015,CNC Machine,Afternoon,OPR-1180,13,Sensor Failure,1746.89,71,33527.48,10,TECH-238,Resolved,Dirty sensor
11/06/2023,PLT-002,Mumbai,MCH-002-009,Hydraulic Press,Night,OPR-1194,29,Human Error,3133.13,171,59385.75,27,TECH-223,Resolved,Missed maintenance check
11/06/2023,PLT-002,Mumbai,MCH-002-006,Packaging Unit,Morning,OPR-1077,84,Hydraulic Leak,7245.51,321,145609.30,71,TECH-257,Resolved,Seal degradation
11/06/2023,PLT-002,Mumbai,MCH-002-016,Conveyor Belt,Night,OPR-1174,89,Mechanical Failure,6854.82,696,232460.55,72,TECH-210,Resolved,Worn bearings
11/06/2023,PLT-003,Bangalore,MCH-003-006,Conveyor Belt,Afternoon,OPR-1034,82,Hydraulic Leak,12148.34,311,148403.28,52,TECH-258,Resolved,Pipe crack
11/06/2023,PLT-002,Mumbai,MCH-002-011,Hydraulic Press,Morning,OPR-1123,51,Mechanical Failure,7514.76,152,66597.63,45,TECH-222,Resolved,Worn bearings
11/06/2023,PLT-002,Mumbai,MCH-002-010,Welding Robot,Afternoon,OPR-1109,294,Mechanical Failure,50331.09,2116,807174.61,272,TECH-260,Resolved,Worn bearings
11/06/2023,PLT-001,Pune,MCH-001-019,Conveyor Belt,Morning,OPR-1065,47,Overheating,5423.73,314,233188.35,29,TECH-246,Resolved,Lubricant depletion
11/06/2023,PLT-003,Bangalore,MCH-003-007,Injection Moulding,Afternoon,OPR-1172,91,Sensor Failure,10459.72,380,195557.17,71,TECH-221,Pending,Dirty sensor
11/06/2023,PLT-001,Pune,MCH-001-014,Robotic Arm,Afternoon,OPR-1078,40,Sensor Failure,6595.82,314,102375.47,35,TECH-228,Resolved,Sensor disconnected
11/06/2023,PLT-002,Mumbai,MCH-002-007,Conveyor Belt,Night,OPR-1059,25,Sensor Failure,4192.55,185,137760.73,18,TECH-245,Pending,Calibration drift
11/06/2023,PLT-001,Pune,MCH-001-014,Lathe Machine,Afternoon,OPR-1118,58,Sensor Failure,15858.28,370,271540.25,35,TECH-243,Resolved,Calibration drift
11/06/2023,PLT-003,Bangalore,MCH-003-012,Robotic Arm,Afternoon,OPR-1064,37,Sensor Failure,5897.82,95,36591.65,25,TECH-259,Resolved,Firmware error
11/06/2023,PLT-002,Mumbai,MCH-002-003,Hydraulic Press,Night,OPR-1184,103,Mechanical Failure,20207.14,609,387804.37,88,TECH-259,Resolved,Belt snapped
11/06/2023,PLT-002,Mumbai,MCH-002-009,Robotic Arm,Morning,OPR-1199,107,Electrical Failure,14055.43,399,295663.90,80,TECH-206,Resolved,Blown fuse
11/06/2023,PLT-001,Pune,MCH-001-019,Lathe Machine,Morning,OPR-1147,21,Human Error,5101.28,142,82293.71,16,TECH-249,Resolved,Incorrect setup
11/06/2023,PLT-002,Mumbai,MCH-002-016,Conveyor Belt,Morning,OPR-1119,30,Overheating,3969.26,247,123763.27,19,TECH-237,Resolved,Ambient temperature
11/06/2023,PLT-002,Mumbai,MCH-002-007,Lathe Machine,Afternoon,OPR-1056,136,Hydraulic Leak,27870.39,610,317839.50,92,TECH-222,Resolved,Pressure spike
11/06/2023,PLT-002,Mumbai,MCH-002-006,Conveyor Belt,Night,OPR-1084,72,Sensor Failure,14013.20,280,99667.96,62,TECH-244,Resolved,Dirty sensor
11/06/2023,PLT-003,Bangalore,MCH-003-010,Injection Moulding,Afternoon,OPR-1065,159,Power Failure,31836.19,497,172536.71,149,TECH-249,Resolved,Grid outage
11/06/2023,PLT-001,Pune,MCH-001-008,Conveyor Belt,Night,OPR-1109,72,Overheating,11233.66,228,157221.84,67,TECH-206,Resolved,Blocked ventilation
11/06/2023,PLT-002,Mumbai,MCH-002-015,Hydraulic Press,Night,OPR-1166,480,Power Failure,48407.16,2489,715490.64,374,TECH-208,Resolved,UPS failure
11/06/2023,PLT-002,Mumbai,MCH-002-019,Welding Robot,Night,OPR-1018,43,Sensor Failure,6940.86,340,94488.28,33,TECH-216,Resolved,Firmware error
11/06/2023,PLT-002,Mumbai,MCH-002-004,Robotic Arm,Morning,OPR-1086,120,Mechanical Failure,11820.15,603,194596.21,81,TECH-243,Resolved,Gear misalignment
11/06/2023,PLT-001,Pune,MCH-001-020,Robotic Arm,Afternoon,OPR-1198,46,Sensor Failure,5524.11,308,133948.66,43,TECH-250,Resolved,Dirty sensor
11/06/2023,PLT-002,Mumbai,MCH-002-007,Packaging Unit,Morning,OPR-1196,47,Overheating,8995.75,183,45567.16,32,TECH-227,Resolved,Lubricant depletion
11/06/2023,PLT-003,Bangalore,MCH-003-009,Packaging Unit,Afternoon,OPR-1169,41,Overheating,6745.57,195,45126.44,25,TECH-221,Resolved,Cooling fan failure
11/06/2023,PLT-003,Bangalore,MCH-003-016,Hydraulic Press,Afternoon,OPR-1018,70,Mechanical Failure,10914.42,501,261062.50,46,TECH-217,Resolved,Worn bearings
11/06/2023,PLT-002,Mumbai,MCH-002-010,CNC Machine,Night,OPR-1163,138,Mechanical Failure,36874.69,748,309002.01,93,TECH-212,Resolved,Belt snapped
11/06/2023,PLT-001,Pune,MCH-001-007,Hydraulic Press,Morning,OPR-1126,47,Human Error,8648.94,327,166274.92,33,TECH-219,Pending,Improper operation
11/06/2023,PLT-003,Bangalore,MCH-003-003,Hydraulic Press,Afternoon,OPR-1018,171,Mechanical Failure,40478.35,1172,324903.86,151,TECH-251,Resolved,Gear misalignment
11/06/2023,PLT-003,Bangalore,MCH-003-005,CNC Machine,Night,OPR-1001,82,Electrical Failure,16303.72,585,443155.48,59,TECH-209,Resolved,Blown fuse
11/06/2023,PLT-002,Mumbai,MCH-002-007,CNC Machine,Night,OPR-1107,77,Sensor Failure,12740.21,283,169845.85,55,TECH-221,Resolved,Firmware error
11/06/2023,PLT-003,Bangalore,MCH-003-002,Packaging Unit,Night,OPR-1051,163,Hydraulic Leak,21907.88,656,427458.91,134,TECH-247,Resolved,Valve failure
11/06/2023,PLT-002,Mumbai,MCH-002-015,Injection Moulding,Night,OPR-1127,119,Mechanical Failure,17328.30,1060,680828.98,102,TECH-246,Resolved,Gear misalignment
11/06/2023,PLT-003,Bangalore,MCH-003-010,CNC Machine,Morning,OPR-1031,10,Sensor Failure,1578.67,54,21380.79,7,TECH-240,Resolved,Dirty sensor
11/06/2023,PLT-003,Bangalore,MCH-003-013,Packaging Unit,Morning,OPR-1182,44,Overheating,10667.59,277,142583.68,38,TECH-232,Resolved,Ambient temperature
11/06/2023,PLT-003,Bangalore,MCH-003-013,CNC Machine,Night,OPR-1111,31,Overheating,5727.17,190,45117.57,24,TECH-206,Resolved,Ambient temperature
11/06/2023,PLT-001,Pune,MCH-001-008,Conveyor Belt,Night,OPR-1175,92,Overheating,18556.21,616,205606.56,66,TECH-248,Pending,Ambient temperature
11/06/2023,PLT-002,Mumbai,MCH-002-005,Lathe Machine,Afternoon,OPR-1045,262,Power Failure,24378.44,1355,322019.23,189,TECH-231,Resolved,UPS failure
11/07/2023,PLT-003,Bangalore,MCH-003-019,Packaging Unit,Morning,OPR-1166,81,Hydraulic Leak,14484.19,245,164849.58,70,TECH-234,Resolved,Pressure spike
11/07/2023,PLT-001,Pune,MCH-001-019,Conveyor Belt,Night,OPR-1111,116,Electrical Failure,18416.74,316,59243.41,95,TECH-259,Resolved,Short circuit
11/07/2023,PLT-002,Mumbai,MCH-002-014,Hydraulic Press,Afternoon,OPR-1032,15,Human Error,1601.22,92,67248.85,11,TECH-229,Resolved,Improper operation
11/07/2023,PLT-003,Bangalore,MCH-003-019,Welding Robot,Afternoon,OPR-1068,59,Electrical Failure,13511.36,429,75233.28,48,TECH-247,Pending,Motor burnout
11/07/2023,PLT-001,Pune,MCH-001-017,Hydraulic Press,Night,OPR-1127,70,Electrical Failure,8405.25,310,96300.20,64,TECH-222,Resolved,Short circuit
11/07/2023,PLT-001,Pune,MCH-001-019,Hydraulic Press,Morning,OPR-1017,88,Overheating,9931.61,440,221746.04,57,TECH-219,Resolved,Lubricant depletion
11/07/2023,PLT-002,Mumbai,MCH-002-004,Welding Robot,Afternoon,OPR-1197,201,Electrical Failure,28478.11,1088,680053.60,146,TECH-239,Resolved,Wiring fault
11/07/2023,PLT-001,Pune,MCH-001-007,Robotic Arm,Morning,OPR-1039,186,Power Failure,27731.47,594,175092.99,154,TECH-207,Resolved,Tripped breaker
11/07/2023,PLT-001,Pune,MCH-001-020,Robotic Arm,Morning,OPR-1131,271,Hydraulic Leak,25761.14,1578,528927.68,240,TECH-211,Resolved,Seal degradation
11/07/2023,PLT-002,Mumbai,MCH-002-018,Robotic Arm,Morning,OPR-1127,33,Human Error,6409.16,117,47758.97,23,TECH-248,Resolved,Missed maintenance check
11/07/2023,PLT-003,Bangalore,MCH-003-016,Lathe Machine,Night,OPR-1129,157,Hydraulic Leak,32058.94,758,511241.58,95,TECH-213,Pending,Seal degradation
11/07/2023,PLT-002,Mumbai,MCH-002-020,Hydraulic Press,Night,OPR-1043,242,Power Failure,36103.69,1195,940759.57,224,TECH-238,Resolved,Voltage fluctuation
11/07/2023,PLT-001,Pune,MCH-001-009,Hydraulic Press,Afternoon,OPR-1044,61,Overheating,10222.47,349,217558.98,49,TECH-257,Resolved,Ambient temperature
11/07/2023,PLT-001,Pune,MCH-001-013,Lathe Machine,Night,OPR-1103,124,Electrical Failure,13328.72,991,214519.78,98,TECH-206,Resolved,Blown fuse
11/07/2023,PLT-001,Pune,MCH-001-012,Injection Moulding,Night,OPR-1124,144,Electrical Failure,26462.45,985,748590.25,131,TECH-243,Resolved,Blown fuse
11/07/2023,PLT-001,Pune,MCH-001-006,Welding Robot,Night,OPR-1022,89,Hydraulic Leak,14846.00,325,62019.19,82,TECH-257,Resolved,Pipe crack
11/07/2023,PLT-001,Pune,MCH-001-016,Hydraulic Press,Afternoon,OPR-1106,40,Sensor Failure,10802.63,262,207504.69,34,TECH-232,Resolved,Sensor disconnected
11/07/2023,PLT-002,Mumbai,MCH-002-012,Lathe Machine,Night,OPR-1086,155,Overheating,27717.34,1234,805585.40,118,TECH-260,Resolved,Ambient temperature
11/07/2023,PLT-002,Mumbai,MCH-002-019,Injection Moulding,Morning,OPR-1055,109,Electrical Failure,11982.53,981,691831.04,94,TECH-237,Resolved,Motor burnout
11/07/2023,PLT-001,Pune,MCH-001-010,Conveyor Belt,Afternoon,OPR-1026,161,Hydraulic Leak,15309.58,1137,595508.66,120,TECH-203,Resolved,Valve failure
11/07/2023,PLT-003,Bangalore,MCH-003-004,CNC Machine,Night,OPR-1076,206,Mechanical Failure,35465.47,539,234183.64,186,TECH-247,Resolved,Component fatigue
11/07/2023,PLT-001,Pune,MCH-001-005,Injection Moulding,Night,OPR-1073,89,Mechanical Failure,17699.10,568,244504.30,68,TECH-227,Resolved,Component fatigue
11/07/2023,PLT-002,Mumbai,MCH-002-002,Conveyor Belt,Afternoon,OPR-1175,113,Mechanical Failure,19116.31,497,169169.79,68,TECH-226,Pending,Gear misalignment
11/07/2023,PLT-003,Bangalore,MCH-003-017,Packaging Unit,Night,OPR-1143,376,Power Failure,61628.15,1421,694645.81,272,TECH-259,Resolved,Voltage fluctuation
11/07/2023,PLT-002,Mumbai,MCH-002-020,Robotic Arm,Morning,OPR-1023,125,Overheating,20750.07,392,296348.07,86,TECH-241,Resolved,Cooling fan failure
11/07/2023,PLT-003,Bangalore,MCH-003-016,Lathe Machine,Morning,OPR-1125,35,Mechanical Failure,5112.88,215,39637.51,25,TECH-241,Resolved,Gear misalignment
11/07/2023,PLT-001,Pune,MCH-001-002,Packaging Unit,Afternoon,OPR-1038,31,Sensor Failure,3072.58,89,35966.12,28,TECH-250,Resolved,Dirty sensor
11/07/2023,PLT-003,Bangalore,MCH-003-008,Injection Moulding,Morning,OPR-1023,19,Human Error,1578.81,59,30020.70,13,TECH-231,Resolved,Improper operation
11/07/2023,PLT-002,Mumbai,MCH-002-017,Robotic Arm,Night,OPR-1056,234,Power Failure,58203.97,1616,895648.78,155,TECH-219,Resolved,UPS failure
11/07/2023,PLT-001,Pune,MCH-001-003,Injection Moulding,Afternoon,OPR-1114,28,Sensor Failure,2675.40,73,47072.56,22,TECH-216,Resolved,Sensor disconnected
11/07/2023,PLT-003,Bangalore,MCH-003-002,Welding Robot,Afternoon,OPR-1102,160,Mechanical Failure,21691.43,1152,400580.04,136,TECH-257,Resolved,Gear misalignment
11/07/2023,PLT-002,Mumbai,MCH-002-012,Injection Moulding,Morning,OPR-1060,109,Electrical Failure,13719.93,700,161447.04,88,TECH-254,Resolved,Short circuit
11/07/2023,PLT-001,Pune,MCH-001-014,Packaging Unit,Night,OPR-1113,105,Overheating,25105.22,454,361468.63,85,TECH-208,Resolved,Ambient temperature
11/07/2023,PLT-003,Bangalore,MCH-003-019,CNC Machine,Morning,OPR-1095,185,Mechanical Failure,19535.92,518,372077.51,173,TECH-237,Resolved,Worn bearings
11/07/2023,PLT-001,Pune,MCH-001-005,Hydraulic Press,Morning,OPR-1116,45,Human Error,11124.19,217,136450.84,39,TECH-207,Pending,Wrong material loaded
11/07/2023,PLT-002,Mumbai,MCH-002-010,Welding Robot,Night,OPR-1026,97,Mechanical Failure,19841.52,380,279036.16,65,TECH-202,Resolved,Component fatigue
11/07/2023,PLT-001,Pune,MCH-001-002,Lathe Machine,Afternoon,OPR-1071,147,Hydraulic Leak,21459.54,288,111937.68,133,TECH-253,Resolved,Seal degradation
11/07/2023,PLT-003,Bangalore,MCH-003-010,Welding Robot,Night,OPR-1099,91,Mechanical Failure,9630.21,237,133308.95,86,TECH-211,Pending,Worn bearings
11/07/2023,PLT-003,Bangalore,MCH-003-011,Robotic Arm,Night,OPR-1001,34,Overheating,4653.53,94,14823.79,25,TECH-243,Resolved,Ambient temperature
11/07/2023,PLT-002,Mumbai,MCH-002-006,Welding Robot,Night,OPR-1036,402,Power Failure,62280.39,1013,486477.16,314,TECH-249,Resolved,Grid outage
11/07/2023,PLT-003,Bangalore,MCH-003-020,Conveyor Belt,Night,OPR-1070,110,Mechanical Failure,23218.73,545,242038.55,70,TECH-250,Pending,Belt snapped
11/07/2023,PLT-001,Pune,MCH-001-008,CNC Machine,Night,OPR-1063,15,Human Error,3730.13,72,37981.07,13,TECH-248,Pending,Incorrect setup
11/07/2023,PLT-001,Pune,MCH-001-011,CNC Machine,Night,OPR-1187,130,Electrical Failure,29692.37,649,188718.85,97,TECH-233,Resolved,Wiring fault
11/08/2023,PLT-001,Pune,MCH-001-012,Packaging Unit,Morning,OPR-1106,125,Hydraulic Leak,13741.44,542,138411.15,106,TECH-208,Resolved,Pipe crack
11/08/2023,PLT-003,Bangalore,MCH-003-018,Lathe Machine,Afternoon,OPR-1051,35,Electrical Failure,9964.13,203,62619.99,21,TECH-214,Resolved,Motor burnout
11/08/2023,PLT-003,Bangalore,MCH-003-005,Welding Robot,Night,OPR-1005,70,Hydraulic Leak,17875.28,455,316969.84,45,TECH-259,Resolved,Pipe crack
11/08/2023,PLT-003,Bangalore,MCH-003-001,Conveyor Belt,Morning,OPR-1062,176,Power Failure,18369.49,1345,1044247.37,160,TECH-241,Resolved,Grid outage
11/08/2023,PLT-002,Mumbai,MCH-002-019,Injection Moulding,Morning,OPR-1132,74,Overheating,16334.28,371,179502.44,57,TECH-235,Pending,Ambient temperature
11/08/2023,PLT-002,Mumbai,MCH-002-002,Packaging Unit,Afternoon,OPR-1161,48,Human Error,10825.59,270,207351.70,34,TECH-255,Pending,Incorrect setup
11/08/2023,PLT-002,Mumbai,MCH-002-003,Welding Robot,Morning,OPR-1118,204,Hydraulic Leak,52376.14,585,153000.99,178,TECH-229,Resolved,Pressure spike
11/08/2023,PLT-002,Mumbai,MCH-002-015,Conveyor Belt,Night,OPR-1119,60,Sensor Failure,14206.53,313,156817.59,38,TECH-205,Resolved,Dirty sensor
11/08/2023,PLT-002,Mumbai,MCH-002-009,Hydraulic Press,Morning,OPR-1075,113,Mechanical Failure,13332.88,314,62279.84,80,TECH-257,Resolved,Component fatigue
11/08/2023,PLT-003,Bangalore,MCH-003-009,Robotic Arm,Afternoon,OPR-1149,236,Electrical Failure,29510.50,1239,292571.34,150,TECH-248,Resolved,Short circuit
11/08/2023,PLT-001,Pune,MCH-001-004,Robotic Arm,Afternoon,OPR-1172,163,Mechanical Failure,41103.82,522,270134.88,138,TECH-233,Pending,Belt snapped
11/08/2023,PLT-002,Mumbai,MCH-002-014,CNC Machine,Afternoon,OPR-1031,279,Power Failure,65453.32,2337,1570750.71,208,TECH-243,Resolved,Voltage fluctuation
11/08/2023,PLT-002,Mumbai,MCH-002-001,Injection Moulding,Morning,OPR-1099,331,Power Failure,47853.00,1209,577027.98,204,TECH-213,Resolved,UPS failure
11/08/2023,PLT-002,Mumbai,MCH-002-013,CNC Machine,Afternoon,OPR-1192,94,Mechanical Failure,11782.55,193,38611.10,81,TECH-237,Resolved,Belt snapped
11/08/2023,PLT-003,Bangalore,MCH-003-020,Packaging Unit,Afternoon,OPR-1115,31,Human Error,5407.50,171,122729.07,19,TECH-226,Resolved,Wrong material loaded
11/08/2023,PLT-001,Pune,MCH-001-015,CNC Machine,Afternoon,OPR-1199,35,Electrical Failure,6932.63,226,110307.36,27,TECH-255,Resolved,Short circuit
11/08/2023,PLT-001,Pune,MCH-001-011,Conveyor Belt,Afternoon,OPR-1147,82,Electrical Failure,10873.45,341,211181.42,56,TECH-228,Resolved,Wiring fault
11/08/2023,PLT-001,Pune,MCH-001-018,Packaging Unit,Afternoon,OPR-1196,108,Sensor Failure,18763.77,572,317477.24,88,TECH-229,Resolved,Dirty sensor
11/08/2023,PLT-002,Mumbai,MCH-002-018,CNC Machine,Afternoon,OPR-1185,72,Overheating,9019.88,436,108337.54,60,TECH-255,Resolved,Blocked ventilation
11/08/2023,PLT-003,Bangalore,MCH-003-002,Lathe Machine,Morning,OPR-1087,147,Hydraulic Leak,23127.04,598,191663.08,132,TECH-211,Resolved,Pipe crack
11/08/2023,PLT-002,Mumbai,MCH-002-013,CNC Machine,Night,OPR-1094,74,Sensor Failure,16730.85,236,169531.38,56,TECH-238,Resolved,Firmware error
11/08/2023,PLT-002,Mumbai,MCH-002-001,Injection Moulding,Night,OPR-1073,167,Hydraulic Leak,13995.86,1001,159736.11,119,TECH-260,Resolved,Seal degradation
11/08/2023,PLT-001,Pune,MCH-001-011,Lathe Machine,Morning,OPR-1078,67,Electrical Failure,8818.61,448,338404.37,61,TECH-253,Pending,Blown fuse
11/08/2023,PLT-001,Pune,MCH-001-001,Packaging Unit,Afternoon,OPR-1074,45,Sensor Failure,9152.70,199,153208.62,40,TECH-250,Resolved,Firmware error
11/08/2023,PLT-001,Pune,MCH-001-002,Lathe Machine,Night,OPR-1004,18,Human Error,3531.47,38,25373.03,14,TECH-215,Resolved,Incorrect setup
11/08/2023,PLT-003,Bangalore,MCH-003-002,Robotic Arm,Afternoon,OPR-1121,126,Mechanical Failure,14335.48,459,72218.61,76,TECH-240,Pending,Worn bearings
11/08/2023,PLT-002,Mumbai,MCH-002-005,Packaging Unit,Morning,OPR-1143,21,Human Error,5228.49,146,60451.50,18,TECH-240,Resolved,Wrong material loaded
11/08/2023,PLT-002,Mumbai,MCH-002-014,Packaging Unit,Night,OPR-1026,222,Hydraulic Leak,33210.95,1440,911541.64,177,TECH-205,Resolved,Pressure spike
11/08/2023,PLT-001,Pune,MCH-001-002,Robotic Arm,Afternoon,OPR-1151,77,Electrical Failure,14426.56,161,49228.58,58,TECH-225,Resolved,Short circuit
11/08/2023,PLT-001,Pune,MCH-001-005,Injection Moulding,Morning,OPR-1083,66,Electrical Failure,14804.03,448,162023.90,51,TECH-243,Resolved,Motor burnout
11/08/2023,PLT-002,Mumbai,MCH-002-012,Packaging Unit,Morning,OPR-1120,132,Hydraulic Leak,27020.82,1071,197979.58,80,TECH-245,Resolved,Seal degradation
11/08/2023,PLT-001,Pune,MCH-001-013,Welding Robot,Morning,OPR-1042,39,Human Error,7580.40,219,118543.04,24,TECH-201,Resolved,Wrong material loaded
11/08/2023,PLT-003,Bangalore,MCH-003-009,Welding Robot,Morning,OPR-1007,54,Electrical Failure,4877.95,183,93776.95,39,TECH-207,Resolved,Short circuit
11/08/2023,PLT-003,Bangalore,MCH-003-006,Welding Robot,Afternoon,OPR-1198,34,Sensor Failure,4980.97,176,42545.21,29,TECH-260,Resolved,Calibration drift
11/08/2023,PLT-003,Bangalore,MCH-003-001,Robotic Arm,Night,OPR-1023,121,Mechanical Failure,20613.32,327,231946.54,80,TECH-238,Resolved,Gear misalignment
11/08/2023,PLT-003,Bangalore,MCH-003-017,Robotic Arm,Morning,OPR-1011,131,Overheating,12759.94,692,500538.67,92,TECH-241,Resolved,Ambient temperature
11/08/2023,PLT-001,Pune,MCH-001-015,Lathe Machine,Night,OPR-1076,40,Hydraulic Leak,6706.56,258,181781.15,29,TECH-237,Pending,Seal degradation
11/08/2023,PLT-003,Bangalore,MCH-003-009,CNC Machine,Afternoon,OPR-1103,136,Electrical Failure,20604.28,395,178765.37,113,TECH-216,Pending,Motor burnout
11/08/2023,PLT-003,Bangalore,MCH-003-005,CNC Machine,Morning,OPR-1043,26,Human Error,5305.01,123,55136.74,19,TECH-249,Resolved,Incorrect setup
11/08/2023,PLT-003,Bangalore,MCH-003-002,Packaging Unit,Night,OPR-1177,109,Hydraulic Leak,15419.83,352,155223.70,78,TECH-246,Resolved,Pressure spike
11/08/2023,PLT-001,Pune,MCH-001-007,Conveyor Belt,Afternoon,OPR-1190,81,Mechanical Failure,20089.54,171,37627.30,67,TECH-230,Pending,Gear misalignment
11/08/2023,PLT-003,Bangalore,MCH-003-003,Packaging Unit,Afternoon,OPR-1061,95,Mechanical Failure,10838.24,301,218163.73,73,TECH-252,Resolved,Belt snapped
11/08/2023,PLT-001,Pune,MCH-001-012,Injection Moulding,Afternoon,OPR-1117,156,Mechanical Failure,21376.36,730,560028.65,116,TECH-219,Resolved,Belt snapped
11/08/2023,PLT-001,Pune,MCH-001-008,Lathe Machine,Morning,OPR-1079,76,Electrical Failure,14635.57,205,137804.36,51,TECH-207,Resolved,Short circuit
11/08/2023,PLT-003,Bangalore,MCH-003-001,Hydraulic Press,Afternoon,OPR-1053,103,Sensor Failure,20011.16,311,84475.08,91,TECH-228,Pending,Sensor disconnected
11/08/2023,PLT-003,Bangalore,MCH-003-001,CNC Machine,Afternoon,OPR-1034,157,Mechanical Failure,19021.70,425,276712.69,146,TECH-251,Resolved,Component fatigue
11/08/2023,PLT-002,Mumbai,MCH-002-003,Conveyor Belt,Afternoon,OPR-1160,35,Human Error,6850.80,313,90226.44,32,TECH-255,Resolved,Improper operation
11/08/2023,PLT-002,Mumbai,MCH-002-020,Conveyor Belt,Morning,OPR-1079,62,Overheating,14271.24,154,72706.88,40,TECH-242,Resolved,Ambient temperature
11/08/2023,PLT-002,Mumbai,MCH-002-006,CNC Machine,Morning,OPR-1107,58,Human Error,10841.66,121,81364.59,36,TECH-249,Resolved,Improper operation
11/08/2023,PLT-003,Bangalore,MCH-003-006,Lathe Machine,Afternoon,OPR-1075,195,Electrical Failure,51936.91,1482,330655.29,153,TECH-258,Pending,Blown fuse
11/08/2023,PLT-002,Mumbai,MCH-002-018,Conveyor Belt,Night,OPR-1194,37,Overheating,6479.06,132,63993.19,24,TECH-209,Resolved,Ambient temperature
11/08/2023,PLT-002,Mumbai,MCH-002-008,Injection Moulding,Afternoon,OPR-1099,98,Hydraulic Leak,12173.54,869,507984.94,93,TECH-210,Resolved,Seal degradation
11/08/2023,PLT-003,Bangalore,MCH-003-012,Hydraulic Press,Morning,OPR-1060,61,Sensor Failure,4405.70,434,270530.45,44,TECH-248,Resolved,Firmware error
11/08/2023,PLT-003,Bangalore,MCH-003-009,Packaging Unit,Afternoon,OPR-1012,183,Mechanical Failure,13889.72,600,312787.01,154,TECH-204,Resolved,Component fatigue
11/08/2023,PLT-003,Bangalore,MCH-003-017,Lathe Machine,Morning,OPR-1017,58,Overheating,13929.05,126,68112.25,50,TECH-218,Resolved,Cooling fan failure
11/08/2023,PLT-002,Mumbai,MCH-002-009,CNC Machine,Afternoon,OPR-1023,46,Overheating,10292.38,245,108418.99,33,TECH-244,Resolved,Cooling fan failure
